"","AuthorID","PaperNO","QuestAuthor","Coauthor","Paper","Journal"
"543","21","27","C Chen","C C ","Texture Synthesis: A Review and Experiments "," Journal of Information Science and Engineering"
"544","21","28","C Chen","T Y Cheng;C L Huang;C ","Color Image Segmentation Using Scale Space Filter and Markov Random Field "," Pattern Recognition"
"545","21","29","C Chen","H T Chu;C ","Accelerating Fractal Compression a Real-time Decoder "," Journal of Information Science and Engineering"
"546","21","30","C Chen","H T Chu;C ","Domain Indexing for Fractal Image Compression, ","The Proceedings of SPIE The International Society for Optical Engineering Int l Conference Visual Comminucations and Image Processing Perth"
"547","21","31","C Chen","H T Chu;C ","Fractal Models for D Image Synthesis, ","presented IEEE International Workshop Comsumers Electronics Taipei"
"548","21","32","C Chen","H T Chu;C ","A Fast Algorithm for Generating Fractals, ","The Proceedings of IEEE International Conference Pattern Recognition Barcelona"
"549","21","33","C Chen","Hsueh-Ting Chu","On bounding boxes of iterated function system attractors ","Computers amp Graphics"
"550","21","34","C Chen","Hsuch-Ting Chu","On Accelerating Fractal Compression ","Data Compression Conference"
"551","21","35","C Chen","H T Chu;C ","An Efficient Decoding Scheme for Fractal Images, ","IEEE Proceedings of the Int l Conference Image Processing TA"
"552","21","36","C Chen","Hsueh-Ting Chu","An Efficient Decoding Scheme for Fractal Image Compression ","ICIP International Conference Image Processing"
"553","21","37","C Chen","H T Chu;C ","Real-time Fractal Image Compression Domain Indexing, ","Proceedings of the th Chinese IPPR Workshop Wann Li"
"554","21","38","C Chen","H T Chu;C ","The Relationship between MPEG- standards and XML, ","Workshop of The WCE IEEE Consumer Electronics Society Hsinchu"
"555","21","39","C Chen","R C Dubes;A K Jain;S G Nadabar;C ","MRF Model-Based Algorithms for Image Segmentation, ","IEEE Proceedings of the th Int l Conference Pattern Recognition Atalantic City New"
"556","21","40","C Chen","A K Jain;R C Dubes;C ","Bootstrapping for Error Estimation "," IEEE Proceedings of the th Int l Conference Pattern Recognition"
"557","21","41","C Chen","A K Jain;R C Dubes;C ","Bootstrap Techniques for Error Estimation "," IEEE Trans Pattern Anal Machine Intell PAMI C C Chen R C Dubes and A K Jain Letter To The Editor"
"558","21","42","C Chen","J H Luo;C ","Performance Evaluation for Shape Features, ","Proceedings SPIE The International Society for Optical Engineering Applications of Digital Image Processing XVI edited by Andrew G Terscher San Diego"
"559","21","43","C Chen","J H Luo;C ","Singular Value Decomposition for Texture Analysis, ","Proceedings of SPIE The International Society for Optical Engineering Applications of Digital Image Processing XVI edited by Andrew G Terscher San Diego"
"560","21","44","C Chen","Y Y Wang;C ","An AFIS Using Fingerprint Classification, ","Proceedings of the th Chinese IPPR Workshop Kenting Ping Dong A"
"561","21","45","C Chen","J Y Yang;C ","Decomposition of Additively Separable Structuring Elements Applications "," Pattern Recognition"
"562","22","1","C Chen"," Henry Horng-Shing Lu ; Yao-Lin Chen","A discrete region competition approach incorporating weak edge enhancement for ultrasound image segmentation ","Pattern Recognition Letters"
"563","22","2","C Chen"," Soo-Young Lee","Analyzing Effect of Shared Data Replication on Minimizing Communication Overheads ","ICPP International Conference Parallel Processing"
"564","22","3","C Chen"," Soo-Young Lee","Replication of uniformly accessed shared data for large-scale data-parallel algorithms ","IPPS International Parallel Processing Symposium"
"565","22","4","C Chen"," Soo-Young Lee","Optimal Hot Spot Allocation on Meshes for Large-Scale Data-Parallel Algorithms ","IEEE Trans Parallel Distrib Syst"
"566","22","5","C Chen"," Soo-Young Lee","On Parallelizing the EM Algorithm for PET Image Reconstruction ","IEEE Trans Parallel Distrib Syst"
"567","22","6","C Chen"," ","An Efficient Four-Connected Parallel System for PET Image Reconstruction ","Parallel Computing"
"568","23","1","C Chen","Alex Blackmore ; Satish K Tripathi","A Resource Synchronization Protocol for Multiprocessor Real-Time Systems ","ICPP International Conference Parallel Processing"
"569","23","2","C Chen","Chia-Mei Chen;Satish K Tripathi;S Cheng"," A Fault-Tolerance Model for Real-Time Systems, ","Procs of the IEEE Workshop Fault Tolerant Parallel and Distributed Systems"
"570","23","3","C Chen","Chia-Mei Chen;Satish K Tripathi"," Fault-Tolerance Scheduling in Real-Time Systems, ","Procs of the International Society for Computers and Their Applications ISCA International Symposium Computer Architecture International Conference Computer Applications Industry and Engineering"
"571","23","4","C Chen","Chia-Mei Chen;Satish K Tripathi"," An Analytical Model for the Reliability of Real-Time Systems, ","Procs of the International Association of Science and Technology for Development IASTED International Conference Applied Modelling Simulation and Optimization"
"572","23","5","C Chen","Chia-Mei Chen;Satish K Tripathi"," An Optimistic Concurrency Control Algorithm in Real-Time Database Systems, ","Procc of the ISCA International Symposium Computer Architecture International Conference Parallel and Distributed Computing"
"573","23","6","C Chen"," C Li ; Sheng-Tzong Cheng","Network topology management in a mobile-switch ATM network: dynamic partition algorithms ","Int Journal of Network Management"
"574","23","7","C Chen","Chia-Mei Chen;Shyh-In Hwang;Satish K Tripathi"," A Performance Study of Real-Time Optimistic Concurrency Control the Knowledge of Execution time, ","International Journal of Computers and Their Applications II"
"575","23","8","C Chen","Chia-Mei Chen;Satish K Tripathi;Alex Blackmore"," A Resource Synchronization Protocol for Multiprocessor Real-Time Systems ","Procs of the International Conference Parallel Processing"
"576","23","9","C Chen","Chia-Mei Chen;W H Tsai"," Automatic Identification of Chinese Seal Imprints Arbitrary or Partial Shapes, ","Computer Processing of Chinese and Oriental Languages An International Journal of the Chinese Language Computer Society"
"577","23","10","C Chen","Sheng-Tzong Cheng","Dynamic Round-based Resource Management for On-demand Multimedia Servers ","Comput J"
"578","23","11","C Chen","Sheng-Tzong Cheng;Chia-Mei Chen;Jing-Wen Hwang"," Low-Power Design for Real-Time Systems, ","Proc of the st International Conference Information Communications Signal Processing ICICS International Conference Information Communications and Signal Processing Signapore"
"579","23","12","C Chen","Sheng-Tzong Cheng;Chia-Mei Chen"," Power Reduction for Real-Time Operating Systems,"," to Real Time Systems the International Journal of Time Critical Computing Systems"
"580","23","13","C Chen","Sheng-Tzong Cheng;Chia-Mei Chen"," Temporal Analysis and Algorithms for Real-Time Scheduling and Allocation, "," the IJCA International Journal of Computers and Their Applications"
"581","23","14","C Chen","Jing-Wen Hwang ; Sheng-Tzong Cheng","Low-Power Design for Real-Time Systems ","Real Time Systems"
"582","23","15","C Chen","Shyh-In Hwang;Chia-Mei Chen;Ashok K Agrawala"," Scheduling an Overloaded Real-Time System ,","Procs of the IEEE International Conference Computers and Communications"
"583","23","16","C Chen","C Li ; Chia-Mei Chen ; Sheng-Tzong Cheng","Network topology management in a mobile-switch ATM network: dynamic partition algorithms ","Int Journal of Network Management"
"584","23","17","C Chen","Satish K Tripathi ; Sheng-Tzong Cheng","A Fault-Tolerance Model for Multiprocessor Real-Time Systems ","J Comput Syst Sci"
"585","24","1","C Chen","Chi-Chang Chen;Kin-Hsing Hsieh"," A Distributed Object-Oriented Parallel Computing Environment Based on Java/CORBA,"," International Conference Parallel and Distributed Processing Techniques and Applications Las Vagas"
"586","24","2","C Chen","Chi-Chang Chen;Jianer Chen","A homomorphism of the de bruijn graphs and its applications,","The First IEEE International Conference Algorithms and Architectures for Parallel Processing"
"587","24","3","C Chen","Chi-Chang Chen;Jianer Chen","Vertex-disjoint routing in star graphs"," the First IEEE International Conference Algorithms and Architectures for Parallel Processing"
"588","24","4","C Chen","Chi-Chang Chen;Jianer Chen"," A Linear Time Uniform Gap Algorithm,","Tatung Journal"
"589","24","5","C Chen","Chi-Chang Chen;Jianer Chen","Nearly Optimal One-to-Many Parallel Routing in Star Networks"," th International Parallel Processing Symposium"
"590","24","6","C Chen","Jianer Chen","Nearly Optimal One-to-Many Parallel Routing in Star Networks ","IEEE Trans Parallel Distrib Syst"
"591","24","7","C Chen","C -J Chen"," Nearly Optimal One-to-Many Routing in Star Networks,","IEEE Transactions Parallel and Distributed Systems"
"592","24","8","C Chen","Chi-Chang Chen;Jianer Chen","One-to-many node-disjoint routing in star networks,"," Technical Report"
"593","24","9","C Chen","Jianer Chen","Optimal Parallel Routing in Star Graphs ","WG Workshop Graph Theoretic Concepts Computer Science"
"594","24","10","C Chen","C J Chen","Optimal Parallel Routing in Star Graphs extended abastract ,"," th International Workshop Graph Theoretic Concepts Computer Science Como Lecture Notes Computer Science"
"595","24","11","C Chen","Jianer Chen","Optimal Parallel Routing in Star Networks ","IEEE Trans Computers"
"596","24","12","C Chen","Jianer Chen","The Maximum Partition Matching Problem with Applications ","SIAM Society for Industrial and Applied Mathematics J Comput"
"597","24","13","C Chen","Chi-Chang Chen;Jianer Chen","The maximum partition matching problem applications,","SIAM Society for Industrial and Applied Mathematics Journal Computing"
"598","25","1","C Chen"," Carlo Zaniolo ; Jiejun Kong","Design and Implementation of a Temporal Extension of SQL ","ICDE International Conference Data Engineering"
"599","25","2","C Chen"," Carlo Zaniolo","Universal Temporal Extensions for Database Languages ","ICDE International Conference Data Engineering"
"600","25","3","C Chen"," Carlo Zaniolo","Universal Temporal Data Languages ","DDLP"
"601","25","4","C Chen"," Carlo Zaniolo","SQLST: A Spatio-Temporal Data Model and Query Language ","ER International Conference Conceptual Modeling the Entity Relationship Approach"
"602","25","5","C Chen"," Ashok Malhotra","XML Queries via SQL ","Web Age Information Management"
"603","26","1","C Chen"," Kuo-Hao Li","An Adaptive MAC Protocol for Satellite ATM ","ICOIN International Conference Information Networking"
"604","26","2","C Chen"," Dharma P Agrawal ; J Richard Burke ; Tsung-Ying Lee","Performance Analysis of Single Stage Interconnection Networks ","IEEE Trans Computers"
"605","26","3","C Chen"," Dharma P Agrawal ; J Richard Burke","Design and Analysis of a Class of Highly Scalable Hierarchical Networks: PdBCube ","J Parallel Distrib Comput"
"606","26","4","C Chen"," Dharma P Agrawal ; J Richard Burke","dBCube: A New Class of Hierarchical Multiprocessor Interconnection Networks with Area Efficient Layout ","IEEE Trans Parallel Distrib Syst"
"607","26","5","C Chen"," Dharma P Agrawal ; J Richard Burke","Hybrid graph-based networks for multiprocessing ","Telecommunication Systems"
"608","27","1","C Chen"," Nick Roussopoulos","Adaptive Database Buffer Allocation Using Query Feedback ","VLDB Very Large Data Bases"
"609","27","2","C Chen"," Nick Roussopoulos","Adaptive Selectivity Estimation Using Query Feedback ","SIGMOD International Conference Management of Data Conference"
"610","27","3","C Chen"," Alex Delis ; Nick Roussopoulos ; Stephen Kelley ; Yannis Papakonstantinou","The ADMS Project: View R Us ","IEEE Data Eng Bull"
"611","27","4","C Chen"," Nick Roussopoulos","The Implementation and Performance Evaluation of the ADMS Query Optimizer: Integrating Query Result Caching and Matching ","EDBT Extending Database Technology"
"612","27","5","C Chen"," Kenneth Salem ; Miron Livny","The DBC: Processing Scientific Data Over the Internet ","ICDCS International Conference Distributed Computing Systems"
"613","28","1","C Chen"," Chin-Ming Hong ; Heng-Kang Fan","A New Gradient-Based Search Method: Grey-Gradient Search Model ","IEA Industrial and Engineering Applications AIE Artificial Intelligence and Expert Systems"
"614","28","2","C Chen"," Chin-Ming Hong ; Heng-Kang Fan","Design of Fuzzy Sliding Controller Based on Cerebellar Learning Model ","IEA Industrial and Engineering Applications AIE Artificial Intelligence and Expert Systems"
"615","28","3","C Chen"," Cheng-Wei Hwang ; Hahn-Ming Lee","A Neural Network Document Classifier with Linguistic Feature Selection ","IEA Industrial and Engineering Applications AIE Artificial Intelligence and Expert Systems"
"616","28","4","C Chen"," Hahn-Ming Lee","An Efficient Gradient Forecasting Search Method Utilizing the Discrete Difference Equation Prediction Model ","Appl Intell"
"617","28","5","C Chen"," Hahn-Ming Lee ; Tzong-Ching Huang","Learning efficiency improvement of back-propagation algorithm by error saturation prevention method ","Neurocomputing"
"618","29","1","C Chen"," Wen-Yang Lin","Minimum Completion Time Criterion for Parallel Sparse Cholesky Factorization ","ICPP International Conference Parallel Processing"
"619","29","2","C Chen"," Wen-Yang Lin","On Optimal Fill-Preserving Orderings of Sparse Matrices for Parallel Cholesky Factorizations ","IPDPS International Parallel and Distributed Processing Symposium"
"620","29","3","C Chen"," Chung-Kai Liao","Analysis of Vector Access Performance on Skewed Interleaved Memory ","ISCA International Symposium Computer Architecture"
"621","29","4","C Chen"," Biing-Feng Wang ; Gen-Huey Chen","A Simple Approach to Implementing Multiplication with Small Tables ","Inf Process Lett"
"622","29","5","C Chen"," Tsung-Tso Kan","Processor Allocation and Task Scheduling to Minimize Ditributed Sparse Cholesky Faxtorization Time ","HPCN European International Conference High Performance Computing and Networking Europe"
"623","30","1","C Chen","Chao-Chun Chen;Chiang Lee;Chih-Horng Ke","Best Movement of Mobile Agent in Mobile Computing Systems,","Proceedings of the Fourth International Conference Data Management MDM IEEE International Conference Data Management Melboune"
"624","30","2","C Chen","Chih-Horng Ke;Chiang Lee"," Broadcast Scheduling for Data Delivery under Real-Time Constraints in Wireless Communication Systems "," Proceedings of the Fifth Workshop Computing"
"625","30","3","C Chen","Chih-Horng Ke"," Broadcast Scheduling for Multiple Channels in Wireless Information Systems "," Proceedings of National Computer Symposium NCS Taipei R O C"
"626","30","4","C Chen","Chih-Horng Ke;Chiang Lee"," Joint Broadcast Scheduling and User's Cache Management for Wireless Information Systems "," Proceedings of the Sixth Workshop Computing"
"627","30","5","C Chen","Chih-Horng Ke;Chiang Lee"," Minimizing Expecting Time in Broadcast-based Computing Environment "," Proceedings of the Workshop Distributed System Technologies and Applications"
"628","30","6","C Chen","Chih-Horng Ke;Chao-Chun Chen;Chiang Lee"," Improving Location Management for Mobile Users Frequently Visited Locations "," Proceedings of the Third Workshop Computing"
"629","30","7","C Chen","Chiang Lee;Chih-Horng Ke;Chao-Chun Chen"," Broadcast Scheduling for Data Delivery under Real-Time Constraints "," Technical Report"
"630","30","8","C Chen","Chiang Lee ; Chih-Horng Ke","Best Movement of Mobile Agent in Mobile Computing Systems ","Data Management"
"631","30","9","C Chen","Chiang Lee;Chao-Chun Chen;Chih-Horng Ke"," A Code-Based Data Delivery Strategy in Ubiquitous Computing Systems "," Technical Report"
"632","30","10","C Chen","Chiang Lee ; Chih-Horng Ke","Compression-Based Broadcast Strategies in Wireless Information Systems ","AINA Advanced Information Networking and Applications"
"633","30","11","C Chen","Chiang Lee","Location Management Strategies for Reducing Both Movement Cost and Locating Cost Simultaneously ","MDA"
"634","30","12","C Chen","Chiang Lee;Chih-Horng Ke;Jer-Bing Chang;Yaw-Huei Chen"," Minimization of Resource Consumption for Multidatabase Query Optimization "," Proceedings of the International Conference Cooperative Information Systems CoopIS New New"
"635","30","13","C Chen","Chiang Lee;Chih-Horng Ke;Chao-Chun Chen"," Improving Locations "," Performance Evaluation"
"636","30","14","C Chen","Chiang Lee ; Chih-Horng Ke","Improving location management for mobile users with frequently visited locations ","Perform Eval"
"637","30","15","C Chen","Chiang Lee;Chih-Horng Ke"," A Prediction-Based Query Processing Strategy in Mobile Commerce Systems "," Journal of Database Management"
"638","30","16","C Chen","Chiang Lee;Chih-Horng Ke;Yaw-Huei Chen"," Performance Upgrade for Large Object Bases Using Disk Arrays "," Proceedings of the International Conference Database and Expert Systems Applications DEXA Database and Expert Systems Applications Zurich"
"639","30","17","C Chen","Chiang Lee;Chih-Horng Ke"," A Stochastic Approach to Query Optimization in Mobile Computing Environment "," Proceedings of the First Workshop Computing"
"640","30","18","C Chen","Chiang Lee;Chih-Horng Ke;Chao-Chun Chen"," Tracking Mobile Users Utilizing Their Frequently Visited Locations "," Proceedings of the International Conference Database and Expert Systems Applications DEXA Database and Expert Systems Applications"
"641","31","1","C Chen"," Chien-Hua Shann ; Ting-Lu Huang","A Practical Nonblocking Queue Algorithm Using Compare-and-Swap ","ICPADS International Conference Parallel and Distributed Systems"
"642","31","2","C Chen"," Guan-Joe Lai","A new scheduling strategy for NUMA multiprocessor systems ","ICPADS International Conference Parallel and Distributed Systems"
"643","31","3","C Chen"," C -C Wu ; Der-Lin Pean","Look-Ahead Memory Consistency Model ","ICPADS International Conference Parallel and Distributed Systems"
"644","31","4","C Chen"," Der-Lin Pean ; Guan-Joe Lai","An Optimized Dependence Convex Hull Partitioning Technique to Maximize Parallelism of Nested Loops with Non-Uniform Dependences ","ICPADS International Conference Parallel and Distributed Systems"
"645","31","5","C Chen"," Der-Lin Pean ; J -R Wu","Effective Mechanisms to Reduce the Overhead of Migratory Sharing for Linked-Based Cache Coherence Protocols in Clustering Multiprocessor Architecture ","ICPADS International Conference Parallel and Distributed Systems"
"646","32","1","C Chen"," Chichyang Chen;Chiun-Wen Hsu"," Content-based hybrid DPCM/classified vector quantization for coding video telephony sequences, "," by Journal of visual communication and image representation SCI Scalable Coherent Interface EI NSC E"
"647","32","2","C Chen"," Chichyang Chen;Yuan F Zheng"," Deformation Identification and Estimation of One-Dimensional Objects by Vision Sensors, ","Journal of Robotic Systems Vol"
"648","32","3","C Chen"," Chichyang Chen;Yuan F Zheng"," Deformation Identification and Estimation of One-Dimensional Objects by Vision Sensors, ","Proceedings of Proceedings of IEEE International Conference Robotics and Automation"
"649","32","4","C Chen"," Chichyang Chen;Kuo-Hsiung Cho"," Design of a -digit On-Line Addition Unit in Logarithmic Number System, ","Journal of The Chinese Institute of Electrical Engineering Vo"
"650","32","5","C Chen"," Chichyang Chen;Kuo-Hsiung Cho;Shiuh-Pying Chiang"," Design of -Digit On-Line Exponential and Logarithmic Computational Units, ","Journal of Feng Chia"
"651","32","6","C Chen"," Chichyang Chen;Shiuh-Pying Chiang"," Detection of Human Faces in Color Images, ","IEEE proceedings Vision Image and signal processing EI"
"652","32","7","C Chen"," Chichyang Chen;Shiuh-Ping Chiang"," Human Face Detection in Color Images, ","Proceedings of Proceedings of ICS Conference Image processing and Character recognition"
"653","32","8","C Chen"," Chichyang Chen"," A Hybrid Signed-Digit/Logarithmic Number System Arithmetic Processor, ","The State University"
"654","32","9","C Chen"," Chichyang Chen;Te-Lung Lin"," Low Bit-Rate Video-Coding Using Image Triangulation, ","Proceedings of Proceedings of IEEE Intl Symposium Consumer Electronics"
"655","32","10","C Chen"," Chichyang Chen;Chiun-Wen Hsu"," Image Predication Using Face Detection and TRiangulation, ","Proceedings of Proceedings of CVGIP Conference Computer Vision Graphics and Image Processing"
"656","32","11","C Chen"," Chichyang Chen"," On -D Shape Reconstruction of Deformable Objects Using Vision Sensors, ","The State University"
"657","32","12","C Chen"," Chichyang Chen"," On-Line Computation of Elementary Functions Using Finite State Machines, ","Proceedings of Proceedings of International Computer Symposium"
"658","32","13","C Chen"," Chichyang Chen;Yuan F Zheng"," A New Robotic Hand/Eye Calibration Method by Active Viewing of a Checkerboard Pattern, ","Proceedings of Proceedings of IEEE International Conference Robotics and Automation"
"659","32","14","C Chen"," Chichyang Chen;Rui-Lin Chen;Chih-Huan Yang"," Pipelined computation of very large word-length addition/subtraction polynomial hardware cost, ","IEEE Transactions Computers SCI Scalable Coherent Interface EI NSC E"
"660","32","15","C Chen"," Chic yang Chen;Chih-Huan Yang"," Pipelined Computation of LNS Addition/Subtraction Very Small Lookup Tables, ","Proceedings of Proceedings of International Conference Computer Design"
"661","32","16","C Chen"," Chichyang Chen;Yuan F Zheng"," Passive and Active Vision for Smooth Surface Detection of Deformed Plates, ","IEEE Transactions Industrial Electronics SCI Scalable Coherent Interface"
"662","32","17","C Chen"," Chichyang Chen;Steven Stitt;Yuan F Zheng"," Robotic Eye-in-the-hand Calibration by Calibrating Optical Axis and Target Pattern, ","Journal of Intelligent and Robotic Systems Vo"
"663","32","18","C Chen"," Chichyang Chen",", Recognition of Overlapping Objects Using Mathematical Morphology, ","NSC E T"
"664","32","19","C Chen"," Chichyang Chen;Yann-Yiing Chen"," Error Analysis of DCT algorithms in Floating-Point and Logarithmic Number Systems, ","Proceedings of th VLSI Very Large Scale Integration Design CAD Symposium"
"665","32","20","C Chen"," Chichyang Chen;Chiou-Dong Wang"," A Simple edge-preserving filtering technique for constructing multi-resolution systems of images, "," by Pattern Recognition Letters SCI Scalable Coherent Interface NSC E"
"666","32","21","C Chen"," Chichyang Chen;Yuan F Zheng"," Thin Plate Surface Approximation Using Coons Patches, ","Computer Aided Geometric Design"
"667","32","22","C Chen"," Chichyang"," Design of an On-line Logarithmic Number System Processor, ","NSC E"
"668","32","23","C Chen"," Chichyang"," Human Face Detection in Color Images, ","NSC E"
"669","32","24","C Chen"," Chichyang"," Automatic Tracking of Face Features from Image Sequences, ","NSC E"
"670","32","25","C Chen","Chiun-Wen Hsu ; Te-Lung Lin","Image prediction using face detection and triangulation ","Pattern Recognition Letters"
"671","32","26","C Chen"," Thanos Stouraitis;Chichyang Chen"," Fast Digit-Parallel Conversion from Signed-Digit to Conventional Representations, ","Electronics Letters"
"672","32","27","C Chen"," Thanos Stouraitis;Chichyang Chen"," A Hybrid Signed-Digit/Logarithmic Number System Processor, ","IEEE proceedings E"
"673","32","28","C Chen"," Chiou-Dong Wang;Chichyang Chen"," Edge-Based Non-linear Gaussian Filtering for Constructing the multiresolution System of Images, ","Proceedings of Proceedings of CVGIP Conference Computer Vision Graphics and dImage Processing"
"674","32","29","C Chen","Chiou-Dong Wang","A simple edge-preserving filtering technique for constructing multi-resolution systems of images ","Pattern Recognition Letters"
"675","32","30","C Chen","Chih-Huan Yang ; Rui-Lin Chen","Pipelined Computation of Very Large Word-Length LNS Addition/Subtraction with Polynomial Hardware Cost ","IEEE Trans Computers"
"676","32","31","C Chen","Yuan F Zheng","A New Robotic Hand/Eye Calibration Method by Active Viewing of a Checkerboard Pattern ","ICRA International Conference Robotics and Automation"
"677","32","32","C Chen"," Yuan F Zheng;Run Pei;Chichyang Chen"," Strategies for Automatic Assembly of Deformable Objects, ","Proceedings of Proceedings of IEEE International Conference Robotics and Automation"
"678","33","1","C Chen"," Kai H Chang ; Shih-Sung Liao ; Stephen B Seidman","Testing Object-Oriented Programs Based on Usage Profiles and Formal Specifications ","SEKE Software Engineering and Knowledge Engineering"
"679","33","2","C Chen"," Kai H Chang ; Richard Chapman","Test scenario and regression test suite generation from Object-Z formal specification for object-oriented program testing ","ACM Southeast Regional Conference"
"680","33","3","C Chen"," Kai H Chang ; Shih-Sung Liao","An Integrated Testing Framework for Object-Oriented Programs ","Informatica"
"681","33","4","C Chen"," Kai H Chang ; Richard Chapman ; Shih-Sung Liao","Test Scenario Generation Based on Formal Specification and Usage Profile ","International Journal of Software Engineering and Knowledge Engineering"
"682","34","1","C Chen"," Kuei-Ching Liao ; Ying-Shao Hsu","A Web-Based Lesson with Situated Learning in Senior High School Level ","WebNet"
"683","34","2","C Chen"," Hung-Jean Wu ; Yin-Shao Hsu","Where to Built A Tide Power Plant ? - Cooperative Learning On the Web ","WebNet"
"684","34","3","C Chen"," Douglas Yarger ; John Peter Boysen ; Ying-Shao Hsu","The Development of an Exploratory Simulation for Constructivist Learning: An Example of Java Application ","WebNet"
"685","34","4","C Chen"," Douglas Yarger ; Rex A Thomas ; Ying-Shao Hsu","Development and formative evaluation of an instructional simulation for a web-aided meteorology course ","WebNet"
"686","35","1","C Chen"," Sandeep K Gupta","BIST Test Pattern Generators for Stuck-Open and Delay Testing ","EDAC ETC EUROASIC"
"687","35","2","C Chen"," Sandeep K Gupta","A Satisfiability-Based Test Generator for Path Delay Faults in Combinational Circuts ","DAC Design Automation Conference"
"688","35","3","C Chen"," Sandeep K Gupta","BIST Test Pattern Generators for Two-Pattern Testing-Theory and Design Algorithms ","IEEE Trans Computers"
"689","35","4","C Chen"," Sandeep K Gupta","A Methodology to Design Efficient BIST Test Pattern Generators ","ITC International Test Conference"
"690","36","1","C Chen"," Ing-Ray Chen","Threshold-Based Admission Control Policies for Multimedia Servers ","Comput J"
"691","36","2","C Chen"," Ing-Ray Chen ; Sheng-Tzong Cheng","Performance evaluation of an admission control algorithm: dynamic threshold with negotiation ","Perform Eval"
"692","36","3","C Chen"," Ing-Ray Chen ; Sheng-Tzong Cheng","Dynamic Quota-Based Admission Control with Sub-Rating in Multimedia Servers ","Multimedia Syst"
"693","36","4","C Chen"," Ing-Ray Chen ; Sheng-Tzong Cheng","A Study of Self-adjusting Quality of Service Control Schemes ","Winter Simulation Conference"
"694","37","1","C Chen"," Kayhan K&uuml;&ccedil;&uuml;k&ccedil;akar","An Architectural Power Optimization Case Study using High-level Synthesis ","ICCD International Conference Computer Design"
"695","37","2","C Chen"," Kayhan K&uuml;&ccedil;&uuml;k&ccedil;akar","A Source-Level Dynamic Analysis Methodology and Tool for High-Level Synthesis ","ISSS International Symposium Systems Synthesis"
"696","37","3","C Chen"," Kayhan K&uuml;&ccedil;&uuml;k&ccedil;akar","High-level scheduling model and control synthesis for a broad range of design applications ","ICCAD International Conference Computer Aided Design"
"697","37","4","C Chen"," Jie Gong ; Kayhan K&uuml;&ccedil;&uuml;k&ccedil;akar","Architectural Rule Checking for High-level Synthesis ","DATE Design Automation and Test Europe"
"698","38","1","C Chen"," I-Peng Lin","The Computational Complexity of Satisfiability of Temporal Horn Formulas in Propositional Linear-Time Temporal Logic\",""
"699","38","2","C Chen"," I-Peng Lin","The Computational Complexity of the Satisfiability of Modal Horn Clauses for Modal Propositional Logics ","Theor Com"
"700","39","1","C Chen"," The Complexity of Propositional Modal Theories and the Complexity of Consistency of Propositional Modal Theories ","LFCS",""
"701","39","1","C Chen","","The Complexity of Propositional Modal Theories and the Complexity of Consistency of Propositional Modal Theories "," LFCS"
"702","39","3","C Chen"," I-Peng Lin","The Computational Complexity of the Satisfiability of Modal Horn Clauses for Modal Propositional Logics ","Theor Comput Sci"
"703","40","1","C Chen"," Ioannis G Tollis","An Optimal Algorithm for Spiral Floorplan Designs ","ICCD International Conference Computer Design"
"704","40","2","C Chen"," Ioannis G Tollis","A Fast Parallel Algorithm for Slicing Floorplans ","ISCAS IEEE International Symposium Circuits and Systems"
"705","40","3","C Chen"," Ioannis G Tollis","A New Approach to Floorplan Area Optimization: To Slice or not to Slice?","ISCAS IEEE International Symposium Circuits and Systems"
"706","41","1","C Chen"," Chung-Kai Chen ; Jenq Kuen Lee","Building Ontology for Optimization and Composition of Parallel JavaBean Programs ","ISPAN"
"707","41","2","C Chen"," Chung-Kai Chen ; Jenq Kuen Lee","Runtime Compositions and Optimizations of Parallel JavaBean Programs on Clustering Environments ","PDPTA Parallel and Distributed Processing Techniques and Applications"
"708","41","3","C Chen"," Jenq Kuen Lee ; Rong-Guey Chang ; Tyng-Ruey Chuang","Towards Automatic Support of Parallel Sparse Computation in Java with Continuous Compilation ","Concurrency Practice and Experience"
"709","42","1","C Chen"," Jeffrey J P Tsai ; Stephen J H Yang","Fuzzy Rule Base Systems Verification Using High-Level Petri Nets ","IEEE Trans Knowl Data Eng"
"710","42","2","C Chen"," Stephen J H Yang","A Petri-Nets Based Approach for Workflow and Process Automation ","International Journal Artificial Intelligence Tools"
"711","42","3","C Chen"," Chi-Hsing Chu ; Chi-Wei Lan ; Irene Chen ; Kevin H W Shen ; Stephen J H Yang","Building XML-Based Unified User Interface System under J EE Architecture ","Annals of Software Engineering"
"712","43","1","C Chen"," Chienwen Wu ; Daniel G Saab","Accessibility Analysis on Data Flow Graph: An Approach to Design for Testability ","ICCD International Conference Computer Design"
"713","43","2","C Chen"," Daniel G Saab","Behavioral synthesis for testability ","ICCAD International Conference Computer Aided Design"
"714","43","3","C Chen"," Chienwen Wu ; Daniel G Saab","BETA: Behavioral Testability Analysis ","ICCAD International Conference Computer Aided Design"
"715","44","1","C Chen","Chien Chin Chen;Yao-Tsung Chen;Yeali Sun;Meng Chang Chen"," Life Cycle Modeling of News Events Using Aging Theory ,","The th European Conference Machine Learning ECML European Conference Machine Learning"
"716","44","2","C Chen","Chien Chin Chen;Meng Chang Chen;Yeali Sun"," A Web Document Personalizaiton User Model and System ","Workshop Machine Learning Information Retrieval and User Modeling User Modeling"
"717","44","3","C Chen","Chien Chin Chen;Meng Chang Chen;Yeali Sun"," PVA: A Self-Adaptive Personal View Agnet ","Journal of Intelligent Information System"
